filename,dynasty,author,title,form,technique_zh,subject_zh,technique,subject,category_3,category_raw,category_fine
"清_钱维城_山水花鸟册_页_没骨,花鸟_红花,留白,花,盛开花,印章,文字_纸本_21.9cmX30_7bc50e65.jpg",清,钱维城,山水花鸟册,页,没骨,花鸟,Mogu,FlowerBird,FlowerBird,Mogu-FlowerBird,Mogu-FlowerBird
"清_钱维城_山水花鸟册_页_没骨,花鸟_花,留白,盛开花,含苞花,文字,文字,印章_纸本_21.9c_ed6a6d51.jpg",清,钱维城,山水花鸟册,页,没骨,花鸟,Mogu,FlowerBird,FlowerBird,Mogu-FlowerBird,Mogu-FlowerBird
"清_钱维城_山水花鸟册_页_没骨,花鸟_花,留白,盛开花,文字,文字,印章_纸本_21.9cmX30_8b1d28b2.jpg",清,钱维城,山水花鸟册,页,没骨,花鸟,Mogu,FlowerBird,FlowerBird,Mogu-FlowerBird,Mogu-FlowerBird
"清_钱维城_山水花鸟册_页_没骨,花鸟_花,粉花,留白,盛开花,印章,文字_纸本_21.9cmX30_bb48b08c.jpg",清,钱维城,山水花鸟册,页,没骨,花鸟,Mogu,FlowerBird,FlowerBird,Mogu-FlowerBird,Mogu-FlowerBird
"清_钱维城_山水花鸟册_页_浅绛,山水_大都会博物馆山,水湖泊,树,建筑,屋顶_纸本_21.9cmX_e426e9c9.jpg",清,钱维城,山水花鸟册,页,浅绛,山水,LightOchre,Landscape,Landscape,LightOchre-Landscape,LightOchre-Landscape
"清_钱维城_山水花鸟册_页_浅绛,山水_山,山群,房屋,寺庙,亭子,房屋,树,树林岩壁,悬崖,雾气,晨雾_纸本_21.9cmX30.2cm_页_大都会博物馆_accddc43.jpg",清,钱维城,山水花鸟册,页,浅绛,山水,LightOchre,Landscape,Landscape,LightOchre-Landscape,LightOchre-Landscape
"清_钱维城_山水花鸟册_页_浅绛,山水_湖泊,湖泊,石头,石头,树,留白,树林,岩壁,峭壁,房屋,亭_1cbcacbc.jpg",清,钱维城,山水花鸟册,页,浅绛,山水,LightOchre,Landscape,Landscape,LightOchre-Landscape,LightOchre-Landscape
"清_阙岚_梧桐白头图_页_工笔,花鸟_ _花鸟_绢本_40.7cmX100.6cm _ _288669fd.jpg",清,阙岚,梧桐白头图,页,工笔,花鸟,Gongbi,FlowerBird,FlowerBird,Gongbi-FlowerBird,Gongbi-FlowerBird
"清_陈卓_牡丹_轴_工笔,花鸟_花鸟_绢本_65.6cmX146.4cm _ _1d585b3f.jpg",清,陈卓,牡丹,轴,工笔,花鸟,Gongbi,FlowerBird,FlowerBird,Gongbi-FlowerBird,Gongbi-FlowerBird
"清_陈枚,孙祜,金昆,戴洪,程志道,院本_清明上河图一版_页_浅绛,山水_ _绢本_35.6cmX1_c780859a.jpg",清,"陈枚,孙祜,金昆,戴洪,程志道,院本",清明上河图一版,页,浅绛,山水,LightOchre,Landscape,Landscape,LightOchre-Landscape,LightOchre-Landscape
"清_陈枚_山水楼阁图册_页_浅绛,山水_山,山林,山群,石头,树,树林,树叶,树枝,古树,,水,湖泊_8ca678ac.jpg",清,陈枚,山水楼阁图册,页,浅绛,山水,LightOchre,Landscape,Landscape,LightOchre-Landscape,LightOchre-Landscape
"清_陈枚_山水楼阁图册_页_浅绛,山水_山,山林,山群,石头,树,树林,树叶,树枝,古树,云,云朵,_59dc21df.jpg",清,陈枚,山水楼阁图册,页,浅绛,山水,LightOchre,Landscape,Landscape,LightOchre-Landscape,LightOchre-Landscape
"清_陈枚_山水楼阁图册_页_浅绛,山水_山,山林,山群,石头,树,树林,树叶,树枝,古树,枯树,水,_8d4de39c.jpg",清,陈枚,山水楼阁图册,页,浅绛,山水,LightOchre,Landscape,Landscape,LightOchre-Landscape,LightOchre-Landscape
"清_陈枚_山水楼阁图册_页_浅绛,山水_山,山林,山群,石头,树,树林,树叶,树枝,古树,枯树,水,_bf5d0504.jpg",清,陈枚,山水楼阁图册,页,浅绛,山水,LightOchre,Landscape,Landscape,LightOchre-Landscape,LightOchre-Landscape
"清_陈枚_山水楼阁图册_页_浅绛,山水_山,山林,山群,石头,树,树林,树叶,树枝,古树,枯树,水,湖泊,雾气,云,云朵,石桥,建筑,房子,柱子,瓦片,门窗,台阶,屋顶,人物,地面_纸本_ _页__8203fc1d.jpg",清,陈枚,山水楼阁图册,页,浅绛,山水,LightOchre,Landscape,Landscape,LightOchre-Landscape,LightOchre-Landscape
"清_陈枚_山水楼阁图册_页_浅绛,山水_山,山林,山群,石头,树,树林,树叶,树枝,古树,枯树,水,湖泊,雾气,云,云朵,石桥,建筑,房子,柱子,瓦片,门窗,台阶,屋顶,人物,行人,地面_纸本_ _页__b3641744.jpg",清,陈枚,山水楼阁图册,页,浅绛,山水,LightOchre,Landscape,Landscape,LightOchre-Landscape,LightOchre-Landscape
"清_陈枚_山水楼阁图册_页_浅绛,山水_山,山林,山群,石头,树,树林,树叶,树枝,古树,雾,云,云_05f9330e.jpg",清,陈枚,山水楼阁图册,页,浅绛,山水,LightOchre,Landscape,Landscape,LightOchre-Landscape,LightOchre-Landscape
"清_陈枚_山水楼阁图册_页_浅绛,山水_山,山林,山群,石头,树,树林,树叶,树枝,古树,雾气,云,_de69fdef.jpg",清,陈枚,山水楼阁图册,页,浅绛,山水,LightOchre,Landscape,Landscape,LightOchre-Landscape,LightOchre-Landscape
"清_陈枚_山水楼阁图册_页_浅绛,山水_山,山群,石头,树,树林,树叶,树枝,古树,水,湖泊,雾气,_5173103c.jpg",清,陈枚,山水楼阁图册,页,浅绛,山水,LightOchre,Landscape,Landscape,LightOchre-Landscape,LightOchre-Landscape
"清_陈枚_山水楼阁图册_页_浅绛,山水_山,石头,树,树叶,树枝,古树,水,湖泊,云,云朵,木桥,建_8737474d.jpg",清,陈枚,山水楼阁图册,页,浅绛,山水,LightOchre,Landscape,Landscape,LightOchre-Landscape,LightOchre-Landscape
"清_陈枚_山水楼阁图册_页_浅绛,山水_山,石头,树,树林,树叶,树枝,古树,枯树,水,湖泊,云,云_f84dedfc.jpg",清,陈枚,山水楼阁图册,页,浅绛,山水,LightOchre,Landscape,Landscape,LightOchre-Landscape,LightOchre-Landscape
"清_陈枚_山水楼阁图册_页_浅绛,山水_石头,树,树林,树叶,树枝,古树,水,,建筑,房子,柱子,瓦_1142c7cd.jpg",清,陈枚,山水楼阁图册,页,浅绛,山水,LightOchre,Landscape,Landscape,LightOchre-Landscape,LightOchre-Landscape
"清_陈枚_月曼清游图册_页_工笔,人物_  _  _  _ _4b969c7b.jpg",清,陈枚,月曼清游图册,页,工笔,人物,Gongbi,Figure,Figure,Gongbi-Figure,Gongbi-Figure
"清_陈枚_月曼清游图册_页_工笔,人物_人物 _  _  _ _87a67b94.jpg",清,陈枚,月曼清游图册,页,工笔,人物,Gongbi,Figure,Figure,Gongbi-Figure,Gongbi-Figure
"清_陈枚_月曼清游图册_页_工笔,人物_寒夜探梅 _  _  _ _53092f93.jpg",清,陈枚,月曼清游图册,页,工笔,人物,Gongbi,Figure,Figure,Gongbi-Figure,Gongbi-Figure
"清_陈枚_月曼清游图册_页_工笔,人物_庭院、花 _  _  _ _189e8224.jpg",清,陈枚,月曼清游图册,页,工笔,人物,Gongbi,Figure,Figure,Gongbi-Figure,Gongbi-Figure
"清_陈枚_月曼清游图册_页_工笔,人物_杨柳荡千 _  _  _ _42503757.jpg",清,陈枚,月曼清游图册,页,工笔,人物,Gongbi,Figure,Figure,Gongbi-Figure,Gongbi-Figure
"清_陈枚_月曼清游图册_页_工笔,人物_碧池采莲 _  _  _ _fc852aed.jpg",清,陈枚,月曼清游图册,页,工笔,人物,Gongbi,Figure,Figure,Gongbi-Figure,Gongbi-Figure
"清_陈枚_月曼清游图册_页_工笔,人物_重阳赏菊 _  _  _ _797172a0.jpg",清,陈枚,月曼清游图册,页,工笔,人物,Gongbi,Figure,Figure,Gongbi-Figure,Gongbi-Figure
"清_陈枚_月曼清游图册_页_工笔,人物_闲亭对弈 _  _  _ _1f70b557.jpg",清,陈枚,月曼清游图册,页,工笔,人物,Gongbi,Figure,Figure,Gongbi-Figure,Gongbi-Figure
"清_陈枚_月曼清游图册（琼台玩月）_页_工笔,人物_  _  _  _ _1a4ccf81.jpg",清,陈枚,月曼清游图册（琼台玩月）,页,工笔,人物,Gongbi,Figure,Figure,Gongbi-Figure,Gongbi-Figure
"清_陈枚_月曼清游图册（踏雪寻诗）_页_工笔,人物_  _  _  _ _49e380de.jpg",清,陈枚,月曼清游图册（踏雪寻诗）,页,工笔,人物,Gongbi,Figure,Figure,Gongbi-Figure,Gongbi-Figure
"清_马荃 _  _页_工笔,花鸟 _ _94cmX43cm _ _b4778e16.jpg",清,马荃,,页,工笔,花鸟,Gongbi,FlowerBird,FlowerBird,Gongbi-FlowerBird,Gongbi-FlowerBird
"清_马荃_花卉蝴蝶图_卷_工笔,花鸟_花卉、蝴蝶_纸本_27.9cmX248cm _ _ab881f75.jpg",清,马荃,花卉蝴蝶图,卷,工笔,花鸟,Gongbi,FlowerBird,FlowerBird,Gongbi-FlowerBird,Gongbi-FlowerBird
"清_马逸_国色天香图_页_工笔,花鸟_  _工笔,花鸟,石头,叶子_绢本_101.7cmX49.5c_535e98db.jpg",清,马逸,国色天香图,页,工笔,花鸟,Gongbi,FlowerBird,FlowerBird,Gongbi-FlowerBird,Gongbi-FlowerBird
"清_高其佩_山水册_页_水墨,山水_山,树,树林,船,树叶,树枝,文字,印章_纸本_ _页_荷兰阿姆_35e37956.jpg",清,高其佩,山水册,页,水墨,山水,Ink,Landscape,Landscape,Ink-Landscape,Ink-Landscape
"清_高其佩_山水册_页_水墨,山水_山,石头,树,树林,树叶,树枝,雾气,文字,印章_纸本_ _页__46c4065c.jpg",清,高其佩,山水册,页,水墨,山水,Ink,Landscape,Landscape,Ink-Landscape,Ink-Landscape
"清_高其佩_山水册_页_水墨,山水_草,鸟,文字,印章_纸本_ _页_荷兰阿姆斯特丹_4ad33556.jpg",清,高其佩,山水册,页,水墨,山水,Ink,Landscape,Landscape,Ink-Landscape,Ink-Landscape
"清_高其佩_山水册_页_浅绛,山水_山,山林,山群,石头,树,树林,树叶,树枝,建筑,房子,柱子,瓦_40de9aec.jpg",清,高其佩,山水册,页,浅绛,山水,LightOchre,Landscape,Landscape,LightOchre-Landscape,LightOchre-Landscape
"清_高其佩_山水册_页_浅绛,山水_山,山林,树,文字,印章_纸本_ _页_荷兰阿姆斯特丹_db6f1b3a.jpg",清,高其佩,山水册,页,浅绛,山水,LightOchre,Landscape,Landscape,LightOchre-Landscape,LightOchre-Landscape
"清_高其佩_山水册_页_浅绛,山水_山,水,树,云,云朵,建筑,桥,文字,印章_纸本_ _页_荷兰阿_c7440ce4.jpg",清,高其佩,山水册,页,浅绛,山水,LightOchre,Landscape,Landscape,LightOchre-Landscape,LightOchre-Landscape
"清_高其佩_山水册_页_浅绛,山水_山,水,树,云,云朵,文字,印章_纸本_ _页_荷兰阿姆斯特丹_d6769a7d.jpg",清,高其佩,山水册,页,浅绛,山水,LightOchre,Landscape,Landscape,LightOchre-Landscape,LightOchre-Landscape
"清_高其佩_山水册_页_浅绛,山水_山,水,树,云朵,文字,印章_纸本_ _页_荷兰阿姆斯特丹_9202ae11.jpg",清,高其佩,山水册,页,浅绛,山水,LightOchre,Landscape,Landscape,LightOchre-Landscape,LightOchre-Landscape
"清_高其佩_山水册_页_浅绛,山水_山,水,树,文字,印章_纸本_ _页_荷兰阿姆斯特丹_8545015a.jpg",清,高其佩,山水册,页,浅绛,山水,LightOchre,Landscape,Landscape,LightOchre-Landscape,LightOchre-Landscape
"清_高其佩_山水册_页_浅绛,山水_树,石头,文字,印章_纸本_ _页_荷兰阿姆斯特丹_1210e0ee.jpg",清,高其佩,山水册,页,浅绛,山水,LightOchre,Landscape,Landscape,LightOchre-Landscape,LightOchre-Landscape
"清_高其佩_山水册_页_浅绛,山水_水,湖泊,留白,人物,船,文字,印章_纸本_ _页_荷兰阿姆斯特_1a4e09ce.jpg",清,高其佩,山水册,页,浅绛,山水,LightOchre,Landscape,Landscape,LightOchre-Landscape,LightOchre-Landscape
"清_高其佩_指画·盆栽腊梅 _页_写意,花鸟_花鸟 _ _35.88x57.31cm_纳尔逊·艾金斯_ae046fc9.jpg",清,高其佩,指画·盆栽腊梅,页,写意,花鸟,Xieyi,FlowerBird,FlowerBird,Xieyi-FlowerBird,Xieyi-FlowerBird
"清_高其佩_指画怒容钟馗图_页_写意,人物_ _人物_纸本_148cmX67cm _ _4086cdb0.jpg",清,高其佩,指画怒容钟馗图,页,写意,人物,Xieyi,Figure,Figure,Xieyi-Figure,Xieyi-Figure
"清_高其佩_舞鹤_页_写意,花鸟_花鸟 _ _35.88x57.31cm_纳尔逊·艾金斯_6c736318.jpg",清,高其佩,舞鹤,页,写意,花鸟,Xieyi,FlowerBird,FlowerBird,Xieyi-FlowerBird,Xieyi-FlowerBird
"清_高其佩_黄葵_页_写意,花鸟_花鸟 _ _35.88cmX57.31cm_纳尔逊·艾金斯_782be604.jpg",清,高其佩,黄葵,页,写意,花鸟,Xieyi,FlowerBird,FlowerBird,Xieyi-FlowerBird,Xieyi-FlowerBird
"清_高其佩_齐峰_页_水墨,山水_写意,山_ _35.88x57.31cm_纳尔逊·艾金斯_2a2f69bd.jpg",清,高其佩,齐峰,页,水墨,山水,Ink,Landscape,Landscape,Ink-Landscape,Ink-Landscape
"清_高岑_古代景观册_页_水墨,山水_山,石头,树,树林,树叶,树枝,古树,枯树,雾气,云,云朵,石_3a400b59.jpg",清,高岑,古代景观册,页,水墨,山水,Ink,Landscape,Landscape,Ink-Landscape,Ink-Landscape
"清_高岑_古代景观册_页_浅绛,山水_山,,石头,树,树叶,树枝,古树,枯树,水,湖泊,雾气,云,云_5e0bf184.jpg",清,高岑,古代景观册,页,浅绛,山水,LightOchre,Landscape,Landscape,LightOchre-Landscape,LightOchre-Landscape
"清_高岑_古代景观册_页_浅绛,山水_山,山群,石头,树,树叶,树枝,古树,枯树,水,湖泊,建筑,房_d7e93162.jpg",清,高岑,古代景观册,页,浅绛,山水,LightOchre,Landscape,Landscape,LightOchre-Landscape,LightOchre-Landscape
"清_高岑_古代景观册_页_浅绛,山水_山,树,树叶,树枝,古树,云,建筑,房子,柱子,瓦片,门窗,台_3599e192.jpg",清,高岑,古代景观册,页,浅绛,山水,LightOchre,Landscape,Landscape,LightOchre-Landscape,LightOchre-Landscape
"清_高岑_古代景观册_页_浅绛,山水_山,石头,树,树叶,树枝,古树,水,雾气,云_纸本_ _页__f3262b7c.jpg",清,高岑,古代景观册,页,浅绛,山水,LightOchre,Landscape,Landscape,LightOchre-Landscape,LightOchre-Landscape
"清_高岑_古代景观册_页_浅绛,山水_山,石头,树,树林,树叶,树枝,古树,建筑,房子,柱子,瓦片,_13fc1134.jpg",清,高岑,古代景观册,页,浅绛,山水,LightOchre,Landscape,Landscape,LightOchre-Landscape,LightOchre-Landscape
"清_高岑_古代景观册_页_浅绛,山水_山,石头,树,树林,树叶,树枝,古树,枯树,水,湖泊,雾气,云_5e96b2b6.jpg",清,高岑,古代景观册,页,浅绛,山水,LightOchre,Landscape,Landscape,LightOchre-Landscape,LightOchre-Landscape
"清_高岑_古代景观册_页_浅绛,山水_山,石头,树,树林,树叶,树枝,古树,雾气,云,云朵,桥,建筑_d549ccf8.jpg",清,高岑,古代景观册,页,浅绛,山水,LightOchre,Landscape,Landscape,LightOchre-Landscape,LightOchre-Landscape
"清_髡残_山水册_页_浅绛,山水_山,水,彩绘,山林,草,树,建筑,印章,文字_纸本_ _页__3bc8b430.jpg",清,髡残,山水册,页,浅绛,山水,LightOchre,Landscape,Landscape,LightOchre-Landscape,LightOchre-Landscape
"清_髡残_山水册_页_浅绛,山水_山,水,树,印章,文字_纸本_ _页__c184c468.jpg",清,髡残,山水册,页,浅绛,山水,LightOchre,Landscape,Landscape,LightOchre-Landscape,LightOchre-Landscape
"清_髡残_山水册_页_浅绛,山水_山,水,树,建筑,人物,印章_纸本_ _页__e0f817cf.jpg",清,髡残,山水册,页,浅绛,山水,LightOchre,Landscape,Landscape,LightOchre-Landscape,LightOchre-Landscape
"清_髡残_山水册_页_浅绛,山水_山,水,树,建筑,印章,文字_纸本_ _页__c9a85975.jpg",清,髡残,山水册,页,浅绛,山水,LightOchre,Landscape,Landscape,LightOchre-Landscape,LightOchre-Landscape
"清_髡残_山水册_页_浅绛,山水_山,水,树,建筑,树林,屋顶,印章,文字_纸本_ _页__e38e7ca5.jpg",清,髡残,山水册,页,浅绛,山水,LightOchre,Landscape,Landscape,LightOchre-Landscape,LightOchre-Landscape
"清_髡残_山水册_页_浅绛,山水_山,水,树,建筑,桥,印章,文字_纸本_ _页__36f5900d.jpg",清,髡残,山水册,页,浅绛,山水,LightOchre,Landscape,Landscape,LightOchre-Landscape,LightOchre-Landscape
"清_髡残_山水册_页_浅绛,山水_山,水,树,彩绘_纸本_ _页__12de89d8.jpg",清,髡残,山水册,页,浅绛,山水,LightOchre,Landscape,Landscape,LightOchre-Landscape,LightOchre-Landscape
"清_髡残_山水册_页_浅绛,山水_山,水,树,树林,船,桅杆,建筑,印章,文字,彩绘_纸本_ _页__c7701d83.jpg",清,髡残,山水册,页,浅绛,山水,LightOchre,Landscape,Landscape,LightOchre-Landscape,LightOchre-Landscape
"清_髡残_山水册_页_浅绛,山水_山,水,树,石头,建筑,印章,文字_纸本_ _页__dec3d4eb.jpg",清,髡残,山水册,页,浅绛,山水,LightOchre,Landscape,Landscape,LightOchre-Landscape,LightOchre-Landscape
"清_髡残_山水册_页_浅绛,山水_山,水,树,雾气,建筑,亭子,印章,文字_纸本_ _页_ _8f4ad196.jpg",清,髡残,山水册,页,浅绛,山水,LightOchre,Landscape,Landscape,LightOchre-Landscape,LightOchre-Landscape
"清_髡残_山水册_页_浅绛,山水_山,水,树,雾气,建筑,印章,文字_纸本_ _页__aee253a8.jpg",清,髡残,山水册,页,浅绛,山水,LightOchre,Landscape,Landscape,LightOchre-Landscape,LightOchre-Landscape
"清_髡残_山水册_页_浅绛,山水_彩绘,山,水,树,卷云,建筑,人物,印章,文字_纸本_ _页__29632483.jpg",清,髡残,山水册,页,浅绛,山水,LightOchre,Landscape,Landscape,LightOchre-Landscape,LightOchre-Landscape
"清_髡残_山水册_页_浅绛,山水_彩绘,山,水,树,建筑,船,印章,文字_纸本_ _页__8554c756.jpg",清,髡残,山水册,页,浅绛,山水,LightOchre,Landscape,Landscape,LightOchre-Landscape,LightOchre-Landscape
"清_髡残_山水册_页_浅绛,山水_彩绘,山,水,树,树林,建筑,桥,印章,文字_纸本_ _页__e5ba02fb.jpg",清,髡残,山水册,页,浅绛,山水,LightOchre,Landscape,Landscape,LightOchre-Landscape,LightOchre-Landscape
"清_髡残_山水册_页_浅绛,山水_彩绘,轻雾,山,水,树,树林,建筑,印章,人物,文字_纸本_ _页_a6fbeaba.jpg",清,髡残,山水册,页,浅绛,山水,LightOchre,Landscape,Landscape,LightOchre-Landscape,LightOchre-Landscape
"清_髡残_泼墨溪山图_页_水墨,山水_ _纸本_77.2cmX27cm_天津艺术博物馆_dcdff993.jpg",清,髡残,泼墨溪山图,页,水墨,山水,Ink,Landscape,Landscape,Ink-Landscape,Ink-Landscape
"清_髡残_溪山秋雨 _页_浅绛,山水_山水_纸本_50cmX113cm _ _75a895f7.jpg",清,髡残,溪山秋雨,页,浅绛,山水,LightOchre,Landscape,Landscape,LightOchre-Landscape,LightOchre-Landscape
"清_髡残_雨洗山根图_页_浅绛,山水_  _ _62cmX106.54cm _ _ff66f9aa.jpg",清,髡残,雨洗山根图,页,浅绛,山水,LightOchre,Landscape,Landscape,LightOchre-Landscape,LightOchre-Landscape
"清_黄夔_桃花源图_页_水墨,山水_卷_山水人物_纸本_43.9cmX41.5cm _ _9e4e0537.jpg",清,黄夔,桃花源图,页,水墨,山水,Ink,Landscape,Landscape,Ink-Landscape,Ink-Landscape
"清_黄山寿_拟古山水册_页_浅绛,山水_人物,水,印章,文字_纸本_ _ __08e68fd3.jpg",清,黄山寿,拟古山水册,页,浅绛,山水,LightOchre,Landscape,Landscape,LightOchre-Landscape,LightOchre-Landscape
"清_黄山寿_拟古山水册_页_浅绛,山水_山,水,树,印章,文字_纸本_ _ __d9937297.jpg",清,黄山寿,拟古山水册,页,浅绛,山水,LightOchre,Landscape,Landscape,LightOchre-Landscape,LightOchre-Landscape
"清_黄山寿_拟古山水册_页_浅绛,山水_山,水,树,建筑,人物,印章,文字_纸本_ _ __6d23d291.jpg",清,黄山寿,拟古山水册,页,浅绛,山水,LightOchre,Landscape,Landscape,LightOchre-Landscape,LightOchre-Landscape
"清_黄山寿_拟古山水册_页_浅绛,山水_山,水,树,建筑,印章,文字_纸本_ _ __52f37be4.jpg",清,黄山寿,拟古山水册,页,浅绛,山水,LightOchre,Landscape,Landscape,LightOchre-Landscape,LightOchre-Landscape
"清_黄山寿_拟古山水册_页_浅绛,山水_山,水,树,建筑,桥,印章,文字_纸本_ _ __e821b7e3.jpg",清,黄山寿,拟古山水册,页,浅绛,山水,LightOchre,Landscape,Landscape,LightOchre-Landscape,LightOchre-Landscape
"清_黄山寿_拟古山水册_页_浅绛,山水_雾气,山,水,树,建筑,印章,文字_纸本_ _ __411ece2c.jpg",清,黄山寿,拟古山水册,页,浅绛,山水,LightOchre,Landscape,Landscape,LightOchre-Landscape,LightOchre-Landscape
"清_黄慎_商山四皓图 _页_浅绛,山水_  _ _155.6cmX31cm _ _7b0c3fb4.jpg",清,黄慎,商山四皓图,页,浅绛,山水,LightOchre,Landscape,Landscape,LightOchre-Landscape,LightOchre-Landscape
"清_黄慎_捧梅图_页_写意,人物_  _写意,人物_纸本_124cmX664cm_辽宁省博物馆_6e09f0be.jpg",清,黄慎,捧梅图,页,写意,人物,Xieyi,Figure,Figure,Xieyi-Figure,Xieyi-Figure
"清_黄慎_柳塘双鹭 _页_写意,花鸟_纸本_62.9cmX139cm _ _387da45c.jpg",清,黄慎,柳塘双鹭,页,写意,花鸟,Xieyi,FlowerBird,FlowerBird,Xieyi-FlowerBird,Xieyi-FlowerBird
"清_龔賢_山水圖_扇面_水墨,山水_山水_纸本_35cmX65cm _ _75bf543d.jpg",清,龔賢,山水圖,扇面,水墨,山水,Ink,Landscape,Landscape,Ink-Landscape,Ink-Landscape
"清_龚贤_十二景山水册_页_水墨,山水_山,山林,水流,水,树,建筑,印章_纸本_30.2cmX62_8db460d5.jpg",清,龚贤,十二景山水册,页,水墨,山水,Ink,Landscape,Landscape,Ink-Landscape,Ink-Landscape
"清_龚贤_十二景山水册_页_水墨,山水_山,水,树,建筑,印章,屋顶_纸本_30.2cmX62.9c_cd803be8.jpg",清,龚贤,十二景山水册,页,水墨,山水,Ink,Landscape,Landscape,Ink-Landscape,Ink-Landscape
"清_龚贤_十二景山水册_页_水墨,山水_山,水,树,建筑,印章,雾气_纸本_30.2cmX62.9c_94b9c062.jpg",清,龚贤,十二景山水册,页,水墨,山水,Ink,Landscape,Landscape,Ink-Landscape,Ink-Landscape
"清_龚贤_十二景山水册_页_水墨,山水_山,水,树,建筑,印章_纸本_30.2cmX62.9cm_页_6368f96f.jpg",清,龚贤,十二景山水册,页,水墨,山水,Ink,Landscape,Landscape,Ink-Landscape,Ink-Landscape
"清_龚贤_十二景山水册_页_水墨,山水_山,水,树,建筑,屋顶,印章_纸本_30.2cmX62.9c_09c45c4f.jpg",清,龚贤,十二景山水册,页,水墨,山水,Ink,Landscape,Landscape,Ink-Landscape,Ink-Landscape
"清_龚贤_十二景山水册_页_水墨,山水_山,水,树,建筑,桥,印章_纸本_30.2cmX62.9cm_0c76d6a8.jpg",清,龚贤,十二景山水册,页,水墨,山水,Ink,Landscape,Landscape,Ink-Landscape,Ink-Landscape
"清_龚贤_十二景山水册_页_水墨,山水_山,水,树,建筑,桥,屋顶印章_纸本_30.2cmX62.9_56b833f7.jpg",清,龚贤,十二景山水册,页,水墨,山水,Ink,Landscape,Landscape,Ink-Landscape,Ink-Landscape
"清_龚贤_十二景山水册_页_水墨,山水_山,水,树,建筑,石桥,印章_纸本_30.2cmX62.9c_7a636436.jpg",清,龚贤,十二景山水册,页,水墨,山水,Ink,Landscape,Landscape,Ink-Landscape,Ink-Landscape
"清_龚贤_十二景山水册_页_水墨,山水_山,水,树,树林,山林,建筑,印章_纸本_30.2cmX62_1436baf4.jpg",清,龚贤,十二景山水册,页,水墨,山水,Ink,Landscape,Landscape,Ink-Landscape,Ink-Landscape
